runId,modelId,systemId,profile,benchmarkId,y,yHat,z,used
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-haiku-4.5,claude-haiku-4.5@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-1.9367985,-1.7569,-0.24518882,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-haiku-4.5,claude-haiku-4.5@max-common,max,vending-bench-2,-7.1010723,-5.768075,-0.30641013,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.1,claude-opus-4.1@max-common,max,frontiermath-v2-tier-4,-3.6888795,-2.9261699,-0.02144984,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.1,claude-opus-4.1@max-common,max,frontiermath-v2-tiers-1-3,-1.933934,-0.98628,-0.053066265,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.1,claude-opus-4.1@max-common,max,gdpval,-0.25593337,-0.7114805,0.7898593,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.1,claude-opus-4.1@max-common,max,hle-no-tools,-2.2110884,-1.7555025,-0.0806906,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.1,claude-opus-4.1@max-common,max,lmarena-text-style-controlled,0.27430275,0.25058204,0.043622475,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.1,claude-opus-4.1@max-common,max,mcpmark,-0.8510502,-0.9060168,0.07478804,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.1,claude-opus-4.1@max-common,max,metr-time-horizon-1.1,-0.6746751,-0.54998994,-0.04703643,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,arc-agi-2-semi-private,-1.2184081,-1.6662437,0.29351148,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,frontiermath-v2-tier-4,-2.9704144,-1.6672158,-0.08470058,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,frontiermath-v2-tiers-1-3,-0.6461411,-0.099764444,-0.019985609,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,gdpval,-0.17926642,-0.41083327,0.17079175,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,hle-no-tools,-1.366713,-1.3298638,-0.023834573,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,lmarena-text-style-controlled,0.3995119,0.3596977,0.09041492,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,mcpmark,-0.30965072,-0.1079562,-0.20504652,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,metr-time-horizon-1.1,0.09736512,-0.11073667,0.0720856,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.17242593,-0.17216685,0.006265377,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,tau3-bench-banking,-1.1124057,-1.2288183,0.05165424,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.5,claude-opus-4.5@max-common,max,vending-bench-2,-3.6648886,-4.1507998,0.46296698,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,arc-agi-2-semi-private,0.7248484,0.22017965,1.0743593,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,deepswe,-0.9643,-0.67761314,-0.10066239,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,frontiermath-v2-tier-4,-1.0033021,-0.08121637,-0.07556753,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,frontiermath-v2-tiers-1-3,0.661731,1.0073812,-0.0033140217,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,hle-no-tools,-0.96944267,-0.8449651,-0.025449978,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,lmarena-text-style-controlled,0.58201,0.5264994,0.28702834,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,matharena-composite,-1.0668635,-0.5788653,-0.05171831,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,metr-time-horizon-1.1,0.7447302,0.5116698,0.034387857,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.120144315,0.0046732943,-0.17859812,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,tau3-bench-banking,-0.978468,-0.592091,-0.4014409,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.6,claude-opus-4.6@max-common,max,vending-bench-2,-2.9741106,-3.3092096,0.34797344,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,arc-agi-2-semi-private,0.8350253,0.5547084,0.39675075,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,deepswe,-0.29220983,-0.2153991,-0.051898286,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,frontiermath-v2-tier-4,-0.7672551,0.2024246,-0.08340501,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,frontiermath-v2-tiers-1-3,0.8556661,1.2052207,-0.006025768,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,hle-no-tools,-0.33712375,-0.7209534,0.12978673,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,lmarena-text-style-controlled,0.5657646,0.543012,0.083826974,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,matharena-composite,-1.3009808,-0.4392022,-0.08762177,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,0.06802622,0.1630059,-0.12241745,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,tau3-bench-banking,-0.39688137,-0.39140877,-0.022525078,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,vals-finance-agent-v2-partial,0.060378335,0.19175602,-0.032942865,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.7,claude-opus-4.7@max-common,max,vending-bench-2,-2.526166,-3.0463777,0.700708,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,arc-agi-2-semi-private,0.77533376,0.79906803,0.031834226,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,deepswe,0.17803216,-0.00027755284,0.19220032,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,deepswe-1.1,-0.0453002,0.21946792,-0.35712206,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,frontiermath-v2-tier-4,0.24512246,0.41034585,0.004854263,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,frontiermath-v2-tiers-1-3,1.3862944,1.3536785,0.01100281,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,hle-no-tools,-0.008000042,-0.65757996,0.311245,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,lmarena-text-style-controlled,0.44680133,0.46296254,-0.03880628,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,matharena-composite,-0.3063742,-0.33349887,-0.00015574988,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,scicode-verified-v2-main-with-background,1.2729657,1.5782808,-0.08076869,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,0.120144315,0.15935855,-0.04024154,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,tau3-bench-banking,-0.41836852,-0.57126373,0.08437149,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,vals-finance-agent-v2-partial,0.15704195,0.14730129,0.0044729174,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4.8,claude-opus-4.8@max-common,max,vending-bench-2,-3.6930828,-3.2608483,-0.89706457,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4,claude-opus-4@max-common,max,arc-agi-2-semi-private,-2.9163666,-3.6003397,0.110622324,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4,claude-opus-4@max-common,max,hle-no-tools,-2.322809,-2.0223415,-0.054865405,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4,claude-opus-4@max-common,max,matharena-composite,-2.5268092,-2.131544,-0.029250702,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-4,claude-opus-4@max-common,max,metr-time-horizon-1.1,-0.6754357,-0.7848346,0.046607472,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,arc-agi-2-semi-private,2.2934525,2.1064098,-0.3031453,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,deepswe-1.1,1.012063,0.97711384,0.07509112,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,frontiermath-v2-tier-4,1.0033021,1.5222256,-0.023755848,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,frontiermath-v2-tiers-1-3,1.7835962,2.1329074,-0.010372567,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,hle-no-tools,0.25253356,-0.30506402,0.02099141,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,lmarena-text-style-controlled,0.50486565,0.5731543,-0.14385583,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,matharena-composite,0.954404,0.20205018,0.06599517,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-0-0,0.40130016,0.41162422,-0.004585064,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,tau3-bench-banking,-0.05155781,0.00012287048,-0.048368506,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,terminal-bench-4.0,0.072832175,-0.035152707,0.13191602,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@max-common,max,vals-finance-agent-v2-partial,0.34881422,0.347992,0.000116835385,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@std-common,std,arc-agi-2-semi-private,2.0243819,1.4582162,0.39513463,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@std-common,std,deepswe-1.1,0.7383504,0.59382796,0.19000334,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@std-common,std,lmarena-text-style-controlled,0.5372372,0.5092636,0.05515613,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@std-common,std,swe-rebench,0.5504252,0.6579798,-0.029884359,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-opus-5,claude-opus-5@std-common,std,vending-bench-2,-2.49419,-2.7238777,0.20051648,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,arc-agi-2-semi-private,-2.4568493,-2.6293907,0.052240714,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,frontiermath-v2-tier-4,-3.6888795,-2.472499,-0.046924956,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,frontiermath-v2-tiers-1-3,-1.1603897,-0.66877383,-0.01954786,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,gdpval,-0.30228087,-0.70477784,0.63901836,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,hle-no-tools,-2.0883863,-1.7339841,-0.06767329,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,lmarena-text-style-controlled,0.31743544,0.2533712,0.15956864,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,matharena-composite,-2.164327,-1.739964,-0.03472742,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,mcpmark,-0.74963886,-0.5397907,-0.101532705,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-0-0,-1.1691979,-0.92376107,-0.48323962,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.8141822,-0.85328704,0.063602775,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,tau3-bench-banking,-1.0849135,-1.4772938,0.29223377,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.5,claude-sonnet-4.5@max-common,max,vending-bench-2,-4.036647,-4.44223,0.24789259,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.6,claude-sonnet-4.6@max-common,max,arc-agi-2-semi-private,0.38787517,0.10952009,0.32325783,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.6,claude-sonnet-4.6@max-common,max,deepswe,-0.7644847,-0.7638752,0.0074188802,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.6,claude-sonnet-4.6@max-common,max,deepswe-1.1,-0.85046744,-0.15979022,-0.6383663,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.6,claude-sonnet-4.6@max-common,max,lmarena-text-style-controlled,0.41670525,0.38149953,0.080683485,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.6,claude-sonnet-4.6@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-0-0,-0.5971325,-0.5744537,-0.012318029,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.6,claude-sonnet-4.6@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.71724474,-0.54583466,-0.26513815,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.6,claude-sonnet-4.6@max-common,max,vals-finance-agent-v2-partial,0.041405916,0.047787428,0.0019725477,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4.6,claude-sonnet-4.6@max-common,max,vending-bench-2,-3.1284537,-3.3557775,0.282173,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4,claude-sonnet-4@max-common,max,arc-agi-2-semi-private,-3.3514185,-3.3967836,-0.36712977,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4,claude-sonnet-4@max-common,max,hle-no-tools,-2.6283524,-2.0472958,-0.12222115,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4,claude-sonnet-4@max-common,max,lmarena-text-style-controlled,-0.055451777,-0.0062510823,-0.08821825,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-4,claude-sonnet-4@max-common,max,mcpmark,-0.9541002,-1.0284921,0.35915545,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@max-common,max,deepswe-1.1,0.053091854,0.077773795,0.0037017767,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@max-common,max,frontiermath-v2-tier-4,-0.8823892,-0.0764739,-0.06543292,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@max-common,max,frontiermath-v2-tiers-1-3,0.6461411,1.0055457,-0.0044494555,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@max-common,max,hle-no-tools,-0.27369583,-0.956216,0.38922045,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.69459337,-0.48533928,-0.57858676,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@max-common,max,terminal-bench-4.0,-1.9532446,-1.6323562,-0.2388424,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@max-common,max,vals-finance-agent-v2-partial,0.15667973,0.04847746,0.023124585,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@std-common,std,deepswe-1.1,-0.71704394,-0.2800415,-0.24474564,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@std-common,std,lmarena-text-style-controlled,0.35900664,0.32754308,0.057392918,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@std-common,std,swe-rebench,0.2719337,0.077564515,0.04546293,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,claude-sonnet-5,claude-sonnet-5@std-common,std,vending-bench-2,-3.3042433,-3.6430755,0.4042251,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,deepseek-v3.2,deepseek-v3.2@max-common,max,hle-no-tools,-1.0922225,-1.6419588,0.011963816,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,deepseek-v3.2,deepseek-v3.2@max-common,max,lmarena-text-style-controlled,0.14532976,0.15989432,-0.021573953,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,deepseek-v3.2,deepseek-v3.2@max-common,max,matharena-composite,-1.7824571,-1.6509569,-0.007107031,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,deepseek-v3.2,deepseek-v3.2@max-common,max,mcpmark,-0.6935966,-0.7356644,0.11555027,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,deepseek-v3.2,deepseek-v3.2@max-common,max,vending-bench-2,-5.929038,-4.6083903,-0.4493109,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,deepseek-v4-flash-0731,deepseek-v4-flash-0731@max-common,max,arc-agi-2-semi-private,0.05216163,-0.6965257,0.20910715,true
1c004ca9-b803-4fbd-a9e8-9395004eb510,deepseek-v4-flash-0731,deepseek-v4-flash-0731@max-common,max,frontiermath-v2-tier-4,-1.1314021,-0.8432742,-0.0034667128,true
